Similarity,File 1,File 2,Time 1,Time 1 End,Period 1,Culture 1,Region 1,Time 2,Time 2 End,Period 2,Culture 2,Region 2
0.645,Palmyra30,Palmyra38,-100,300,Roman,Palmyrian,Mesopotamia,-100,300,Roman,Palmyrian,Mesopotamia
0.645,Palmyra47,greek3rc3,-100,300,Roman,Palmyrian,Mesopotamia,-300,-200,Hellenistic,Greek,Aegean
0.645,gandhara1,gandhara6,100,200,Kushan,Kushan,Gandhara,100,200,Kushan,Kushan,Gandhara
0.645,cyprus_3rd_8,greek3_22,-300,-100,Hellenistic,Cypriot,Cyprus,-300,-200,Hellenistic,Greek,Aegean
0.645,Palmyra25,Palmyra48,-100,300,Roman,Palmyrian,Mesopotamia,-100,300,Roman,Palmyrian,Mesopotamia
0.645,Palmyra47,egypt3rd_9,-100,300,Roman,Palmyrian,Mesopotamia,-300,-200,Hellenistic,Egyptian,Egypt
0.645,cyprus_2nd_4,greek4-14,-200,-100,Hellenistic,Cypriot,Cyprus,-400,-300,Hellenistic,Greek,Aegean
0.645,gandhara11,greek4_5,100,200,Kushan,Kushan,Gandhara,-400,-100,Hellenistic,Greek,Aegean
0.6425,gandhara11,greek4-14,100,200,Kushan,Kushan,Gandhara,-400,-300,Hellenistic,Greek,Aegean
0.6425,Palmyra30,cypriot_hellenistic_1,-100,300,Roman,Palmyrian,Mesopotamia,-300,-100,Hellenistic,Cypriot,Cyprus
0.6425,gandhara1,gandhara16,100,200,Kushan,Kushan,Gandhara,200,300,Kushan,Kushan,Gandhara
0.6425,cypriot_hellenistic_1,gandhara16,-300,-100,Hellenistic,Cypriot,Cyprus,200,300,Kushan,Kushan,Gandhara
0.6425,cyprus_2nd_4,cyprus_roman_15,-200,-100,Hellenistic,Cypriot,Cyprus,-100,200,Roman,Cypriot,Cyprus
0.6425,Palmyra30,greek4_5,-100,300,Roman,Palmyrian,Mesopotamia,-400,-100,Hellenistic,Greek,Aegean
0.6425,Palmyra25,Palmyra46,-100,300,Roman,Palmyrian,Mesopotamia,-100,300,Roman,Palmyrian,Mesopotamia
0.64,gandhara11,ptolemaic_2,100,200,Kushan,Kushan,Gandhara,-200,-100,Hellenistic,Greco-Egyptian,Egypt
0.64,Palmyra38,cyprus_2nd_4,-100,300,Roman,Palmyrian,Mesopotamia,-200,-100,Hellenistic,Cypriot,Cyprus
0.64,cyprus_roman_15,gandhara6,-100,200,Roman,Cypriot,Cyprus,100,200,Kushan,Kushan,Gandhara
0.64,Palmyra30,egypt3rd_9,-100,300,Roman,Palmyrian,Mesopotamia,-300,-200,Hellenistic,Egyptian,Egypt
0.64,gandhara1,greek4_5,100,200,Kushan,Kushan,Gandhara,-400,-100,Hellenistic,Greek,Aegean
0.64,cyprus_3rd_8,egypt_1st_2,-300,-100,Hellenistic,Cypriot,Cyprus,-100,300,Roman,Roman-Egyptian,Egypt
0.64,cyprus_3-1_2,gandhara1,-300,-100,Hellenistic,Cypriot,Cyprus,100,200,Kushan,Kushan,Gandhara
0.64,Palmyra25,egypt3rd_9,-100,300,Roman,Palmyrian,Mesopotamia,-300,-200,Hellenistic,Egyptian,Egypt
0.6375,Palmyra38,cyprus_2nd_13,-100,300,Roman,Palmyrian,Mesopotamia,-200,-100,Hellenistic,Cypriot,Cyprus
0.6375,gandhara1,greek4-14,100,200,Kushan,Kushan,Gandhara,-400,-300,Hellenistic,Greek,Aegean
0.6375,Palmyra39_male,gandhara5,-100,300,Roman,Palmyrian,Mesopotamia,100,200,Kushan,Kushan,Gandhara
0.6375,Palmyra38,greek4_5,-100,300,Roman,Palmyrian,Mesopotamia,-400,-100,Hellenistic,Greek,Aegean
0.6375,egypt_3rdcentury_BC_67,gandhara5,-300,-200,Hellenistic,Greco-Egyptian,Egypt,100,200,Kushan,Kushan,Gandhara
0.6375,Palmyra25,cyprus_roman_15,-100,300,Roman,Palmyrian,Mesopotamia,-100,200,Roman,Cypriot,Cyprus
0.6375,Palmyra47,gandhara5,-100,300,Roman,Palmyrian,Mesopotamia,100,200,Kushan,Kushan,Gandhara
0.6375,greek2nd_4,greek4-14,-200,-100,Hellenistic,Greek,Aegean,-400,-300,Hellenistic,Greek,Aegean
0.6375,cyprus_2nd_13,greek3rc3,-200,-100,Hellenistic,Cypriot,Cyprus,-300,-200,Hellenistic,Greek,Aegean
0.6375,cyprus_roman_15,egypt_3rdcentury_BC_67,-100,200,Roman,Cypriot,Cyprus,-300,-200,Hellenistic,Greco-Egyptian,Egypt
0.6375,cyprus_2nd_4,gandhara11,-200,-100,Hellenistic,Cypriot,Cyprus,100,200,Kushan,Kushan,Gandhara
0.6375,cyprus_roman_15,gandhara15,-100,200,Roman,Cypriot,Cyprus,200,300,Kushan,Kushan,Gandhara
0.6375,Palmyra49,egypt3rd_9,-100,300,Roman,Palmyrian,Mesopotamia,-300,-200,Hellenistic,Egyptian,Egypt
0.6375,greek3rc3,greek4_5,-300,-200,Hellenistic,Greek,Aegean,-400,-100,Hellenistic,Greek,Aegean
0.635,cyprus_roman_15,ptolemaic_2,-100,200,Roman,Cypriot,Cyprus,-200,-100,Hellenistic,Greco-Egyptian,Egypt
0.635,Palmyra49,gandhara5,-100,300,Roman,Palmyrian,Mesopotamia,100,200,Kushan,Kushan,Gandhara
0.635,gandhara18,gandhara9,200,300,Kushan,Kushan,India-Pakistan,100,200,Kushan,Kushan,Gandhara
0.635,Palmyra48,greek4-14,-100,300,Roman,Palmyrian,Mesopotamia,-400,-300,Hellenistic,Greek,Aegean
0.635,gandhara1,gandhara4,100,200,Kushan,Kushan,Gandhara,100,200,Kushan,Kushan,Gandhara
0.635,egypt3rd_9,egypt_3rdcentury_BC_67,-300,-200,Hellenistic,Egyptian,Egypt,-300,-200,Hellenistic,Greco-Egyptian,Egypt
0.635,Palmyra30,Palmyra48,-100,300,Roman,Palmyrian,Mesopotamia,-100,300,Roman,Palmyrian,Mesopotamia
0.635,gandhara16,greek4-14,200,300,Kushan,Kushan,Gandhara,-400,-300,Hellenistic,Greek,Aegean
0.635,Palmyra30,egypt_3rdcentury,-100,300,Roman,Palmyrian,Mesopotamia,-300,-200,Hellenistic,Greco-Egyptian,Egypt
0.635,cyprus_2nd_4,greek3rc3,-200,-100,Hellenistic,Cypriot,Cyprus,-300,-200,Hellenistic,Greek,Aegean
0.6325,cyprus_2nd_13,egypt3rd_9,-200,-100,Hellenistic,Cypriot,Cyprus,-300,-200,Hellenistic,Egyptian,Egypt
0.6325,Palmyra25,cypriot_hellenistic_1,-100,300,Roman,Palmyrian,Mesopotamia,-300,-100,Hellenistic,Cypriot,Cyprus
0.6325,Palmyra49,greek4-14,-100,300,Roman,Palmyrian,Mesopotamia,-400,-300,Hellenistic,Greek,Aegean
0.6325,cyprus_3rd_8,greek2nd_4,-300,-100,Hellenistic,Cypriot,Cyprus,-200,-100,Hellenistic,Greek,Aegean
0.6325,Palmyra48,cyprus_roman_15,-100,300,Roman,Palmyrian,Mesopotamia,-100,200,Roman,Cypriot,Cyprus
0.6325,Palmyra39_male,gandhara4,-100,300,Roman,Palmyrian,Mesopotamia,100,200,Kushan,Kushan,Gandhara
0.6325,Palmyra47,cypriot_hellenistic_1,-100,300,Roman,Palmyrian,Mesopotamia,-300,-100,Hellenistic,Cypriot,Cyprus
0.6325,Palmyra30,gandhara6,-100,300,Roman,Palmyrian,Mesopotamia,100,200,Kushan,Kushan,Gandhara
0.6325,Palmyra47,gandhara4,-100,300,Roman,Palmyrian,Mesopotamia,100,200,Kushan,Kushan,Gandhara
0.6325,gandhara6,gandhara7,100,200,Kushan,Kushan,Gandhara,100,200,Kushan,Kushan,Gandhara
0.6325,Palmyra38,gandhara1,-100,300,Roman,Palmyrian,Mesopotamia,100,200,Kushan,Kushan,Gandhara
0.63,egypt_3rdcentury_BC_67,greek4-14,-300,-200,Hellenistic,Greco-Egyptian,Egypt,-400,-300,Hellenistic,Greek,Aegean
0.63,cyprus_3-1_2,greek2nd_4,-300,-100,Hellenistic,Cypriot,Cyprus,-200,-100,Hellenistic,Greek,Aegean
0.63,cyprus_3rd_8,gandhara15,-300,-100,Hellenistic,Cypriot,Cyprus,200,300,Kushan,Kushan,Gandhara
0.63,greek4_5,ptolemaic_2,-400,-100,Hellenistic,Greek,Aegean,-200,-100,Hellenistic,Greco-Egyptian,Egypt
0.63,Palmyra49,ptolemaic_2,-100,300,Roman,Palmyrian,Mesopotamia,-200,-100,Hellenistic,Greco-Egyptian,Egypt
0.63,cyprus_3_77,cyprus_3rd_8,-300,-100,Hellenistic,Cypriot,Cyprus,-300,-100,Hellenistic,Cypriot,Cyprus
0.63,cyprus_2nd_13,gandhara11,-200,-100,Hellenistic,Cypriot,Cyprus,100,200,Kushan,Kushan,Gandhara
0.63,cyprus_2nd_13,greek4_5,-200,-100,Hellenistic,Cypriot,Cyprus,-400,-100,Hellenistic,Greek,Aegean
0.63,greek3rc3,greek3rc4,-300,-200,Hellenistic,Greek,Aegean,-300,-200,Hellenistic,Greek,Aegean
0.63,Palmyra25,greek3rc3,-100,300,Roman,Palmyrian,Mesopotamia,-300,-200,Hellenistic,Greek,Aegean
0.63,Palmyra38,egypt_3rdcentury_BC_67,-100,300,Roman,Palmyrian,Mesopotamia,-300,-200,Hellenistic,Greco-Egyptian,Egypt
0.63,cyprus_3rd_8,greek3rc3,-300,-100,Hellenistic,Cypriot,Cyprus,-300,-200,Hellenistic,Greek,Aegean
0.63,Palmyra49,greek4_5,-100,300,Roman,Palmyrian,Mesopotamia,-400,-100,Hellenistic,Greek,Aegean
0.63,Palmyra25,cyprus_2nd_4,-100,300,Roman,Palmyrian,Mesopotamia,-200,-100,Hellenistic,Cypriot,Cyprus
0.63,Palmyra39_male,greek3rc3,-100,300,Roman,Palmyrian,Mesopotamia,-300,-200,Hellenistic,Greek,Aegean
0.63,Palmyra49,cyprus_roman_15,-100,300,Roman,Palmyrian,Mesopotamia,-100,200,Roman,Cypriot,Cyprus
0.63,Palmyra47,Palmyra48,-100,300,Roman,Palmyrian,Mesopotamia,-100,300,Roman,Palmyrian,Mesopotamia
0.6275,gandhara5,greek4-14,100,200,Kushan,Kushan,Gandhara,-400,-300,Hellenistic,Greek,Aegean
0.6275,Palmyra39_male,Palmyra46,-100,300,Roman,Palmyrian,Mesopotamia,-100,300,Roman,Palmyrian,Mesopotamia
0.6275,cyprus_2nd_4,gandhara1,-200,-100,Hellenistic,Cypriot,Cyprus,100,200,Kushan,Kushan,Gandhara
0.6275,cyprus_2nd_4,gandhara6,-200,-100,Hellenistic,Cypriot,Cyprus,100,200,Kushan,Kushan,Gandhara
0.6275,Palmyra25,ptolemaic_2,-100,300,Roman,Palmyrian,Mesopotamia,-200,-100,Hellenistic,Greco-Egyptian,Egypt
0.6275,gandhara12,gandhara13,100,300,Kushan,Kushan,Gandhara,200,400,Kushan,Kushan,Gandhara
0.6275,Palmyra39_male,greek4_5,-100,300,Roman,Palmyrian,Mesopotamia,-400,-100,Hellenistic,Greek,Aegean
0.6275,egypt3rd_9,ptolemaic_2,-300,-200,Hellenistic,Egyptian,Egypt,-200,-100,Hellenistic,Greco-Egyptian,Egypt
0.6275,egypt_3rdcentury,gandhara12,-300,-200,Hellenistic,Greco-Egyptian,Egypt,100,300,Kushan,Kushan,Gandhara
0.6275,egypt_3c_11,shami_statue_parthian,-300,-200,Hellenistic,Greco-Egyptian,Egypt,-200,200,Parthian,Parthian,Iran
0.6275,egypt_1st_2,gandhara6,-100,300,Roman,Roman-Egyptian,Egypt,100,200,Kushan,Kushan,Gandhara
0.625,Palmyra30,cyprus_2nd_4,-100,300,Roman,Palmyrian,Mesopotamia,-200,-100,Hellenistic,Cypriot,Cyprus
0.625,Palmyra46,Palmyra49,-100,300,Roman,Palmyrian,Mesopotamia,-100,300,Roman,Palmyrian,Mesopotamia
0.625,anatolia_1c_1,egypt_3c_11,-100,0,Seleucid,Armenian,Anatolia,-300,-200,Hellenistic,Greco-Egyptian,Egypt
0.625,Palmyra49,gandhara1,-100,300,Roman,Palmyrian,Mesopotamia,100,200,Kushan,Kushan,Gandhara
0.625,cyprus_roman_15,greek2nd_5,-100,200,Roman,Cypriot,Cyprus,-200,-100,Hellenistic,Greek,Aegean
0.625,Palmyra47,gandhara16,-100,300,Roman,Palmyrian,Mesopotamia,200,300,Kushan,Kushan,Gandhara
0.625,cyprus_2nd_13,ptolemaic_2,-200,-100,Hellenistic,Cypriot,Cyprus,-200,-100,Hellenistic,Greco-Egyptian,Egypt
0.625,Palmyra49,cypriot_hellenistic_1,-100,300,Roman,Palmyrian,Mesopotamia,-300,-100,Hellenistic,Cypriot,Cyprus
0.625,gandhara4,gandhara5,100,200,Kushan,Kushan,Gandhara,100,200,Kushan,Kushan,Gandhara
0.625,cyprus_roman_15,greek2nd_4,-100,200,Roman,Cypriot,Cyprus,-200,-100,Hellenistic,Greek,Aegean
0.625,egypt_1st_2,egypt_3rdcentury_BC_67,-100,300,Roman,Roman-Egyptian,Egypt,-300,-200,Hellenistic,Greco-Egyptian,Egypt
0.625,Palmyra38,egypt3rd_9,-100,300,Roman,Palmyrian,Mesopotamia,-300,-200,Hellenistic,Egyptian,Egypt
0.6225,egypt3rd_9,gandhara1,-300,-200,Hellenistic,Egyptian,Egypt,100,200,Kushan,Kushan,Gandhara
0.6225,cyprus_1st_bc_3,gandhara6,-100,0,Roman,Cypriot,Cyprus,100,200,Kushan,Kushan,Gandhara
0.6225,Palmyra49,cyprus_3rd_8,-100,300,Roman,Palmyrian,Mesopotamia,-300,-100,Hellenistic,Cypriot,Cyprus
0.6225,cyprus_3rd_8,cyprus_roman_15,-300,-100,Hellenistic,Cypriot,Cyprus,-100,200,Roman,Cypriot,Cyprus
0.6225,Palmyra39_male,greek2nd_4,-100,300,Roman,Palmyrian,Mesopotamia,-200,-100,Hellenistic,Greek,Aegean
0.6225,gandhara11,gandhara7,100,200,Kushan,Kushan,Gandhara,100,200,Kushan,Kushan,Gandhara
0.6225,egypt_2c_8,ptolemaic_2,-200,-100,Hellenistic,Egyptian,Egypt,-200,-100,Hellenistic,Greco-Egyptian,Egypt
0.6225,Palmyra39_male,cyprus_3-1_2,-100,300,Roman,Palmyrian,Mesopotamia,-300,-100,Hellenistic,Cypriot,Cyprus
0.6225,cyprus_3-1_2,cyprus_3rd_8,-300,-100,Hellenistic,Cypriot,Cyprus,-300,-100,Hellenistic,Cypriot,Cyprus
0.6225,cypriot_hellenistic_2,greek4-14,-300,-100,Hellenistic,Cypriot,Cyprus,-400,-300,Hellenistic,Greek,Aegean
0.6225,egypt_1st_2,greek4th_1,-100,300,Roman,Roman-Egyptian,Egypt,-400,-300,Hellenistic,Greek,Aegean
0.62,Palmyra48,greek4_7,-100,300,Roman,Palmyrian,Mesopotamia,-400,-100,Hellenistic,Greek,Aegean
0.62,Palmyra30,gandhara16,-100,300,Roman,Palmyrian,Mesopotamia,200,300,Kushan,Kushan,Gandhara
0.62,cyprus_roman_15,gandhara5,-100,200,Roman,Cypriot,Cyprus,100,200,Kushan,Kushan,Gandhara
0.62,cypriot_hellenistic_2,greek2nd_4,-300,-100,Hellenistic,Cypriot,Cyprus,-200,-100,Hellenistic,Greek,Aegean
0.62,cyprus_3-1_2,greek2nd_5,-300,-100,Hellenistic,Cypriot,Cyprus,-200,-100,Hellenistic,Greek,Aegean
0.62,anatolia_1c_2,gandhara18,-100,0,Seleucid,Armenian,Anatolia,200,300,Kushan,Kushan,India-Pakistan
0.62,gandhara13,gandhara16,200,400,Kushan,Kushan,Gandhara,200,300,Kushan,Kushan,Gandhara
