Similarity,File 1,File 2,Time 1,Time 1 End,Period 1,Culture 1,Region 1,Time 2,Time 2 End,Period 2,Culture 2,Region 2
0.73,egypt_4thd_15,ramsesII,2600,2500,Old Kingdom,Egyptian,Egypt,1300,1200,New Kingdom,Egyptian,Egypt
0.73,cyprus_5th_8,egypt_19th_5,500,400,Achaemenid,Cypriot,Cyprus,1300,1200,New Kingdom,Egyptian,Egypt
0.73,achaemenid4,egypt_18d_44,500,400,Achaemenid,Achaemenid,Iran,1500,1400,New Kingdom,Egyptian,Egypt
0.73,egypt_12d_9,new_kingdom_egypt2,1900,1800,Middle Kingdom,Egyptian,Egypt,1300,1200,New Kingdom,Egyptian,Egypt
0.72,egypt_13th_century,egypt_6_1,1300,1200,Middle Kingdom,Egyptian,Egypt,2400,2200,Old Kingdom,Egyptian,Egypt
0.72,egypt_12d_9,egypt_19_5,1900,1800,Middle Kingdom,Egyptian,Egypt,1300,1200,New Kingdom,Egyptian,Egypt
0.72,egypt13c_3,egypt_18d_61,1300,1200,New Kingdom,Egyptian,Egypt,1500,1400,New Kingdom,Egyptian,Egypt
0.72,cypriot-5thcentury_3,greek1st_4,500,400,Achaemenid,Cypriot,Cyprus,100,0,Roman,Greek,Aegean
0.72,idalion_2_6thCentury,phoenician_5_3,600,500,Neo-Babylonian,Cypriot,Cyprus,500,400,Achaemenid,Phoenician,Levant
0.72,cyprus_roman_15,new_kingdom_egypt2,100,0,Roman,Cypriot,Cyprus,1300,1200,New Kingdom,Egyptian,Egypt
0.72,egypt_19th_5,ptolemaic_2,1300,1200,New Kingdom,Egyptian,Egypt,200,100,Hellenistic,Greco-Egyptian,Egypt
0.72,egypt5d_31,egypt_12dynasty_7,2600,2400,Old Kingdom,Egyptian,Egypt,2000,1800,Middle Kingdom,Egyptian,Egypt
0.72,egypt_1st_2,greek4th_1,100,0,Roman,Roman-Egyptian,Egypt,400,300,Hellenistic,Greek,Aegean
0.72,egypt_12thC_19,egypt_6thC_14,1200,1100,New Kingdom,Egyptian,Egypt,600,500,Saite Period,Egyptian,Egypt
0.72,cyprus_6-5c_43,egypt_26th_dynasty1,600,500,Neo-Babylonian,Cypriot,Cyprus,700,500,Saite Period,Egyptian,Egypt
0.72,cyprus_5th_15,egypt19thc_4,500,400,Achaemenid,Cypriot,Cyprus,1900,1800,Middle Kingdom,Egyptian,Egypt
0.72,achaemenid3,cypriot_6th_8,500,400,Achaemenid,Achaemenid,Iran,600,500,Neo-Babylonian,Cypriot,Cyprus
0.72,cyprus_roman_15,greek2nd_5,100,0,Roman,Cypriot,Cyprus,200,100,Hellenistic,Greek,Aegean
0.72,cyprus_2nd_13,greek2nd_4,200,100,Hellenistic,Cypriot,Cyprus,200,100,Hellenistic,Greek,Aegean
0.72,achaemenid2,egypt_3rdcentury_BC_67,500,400,Achaemenid,Achaemenid,Iran,300,200,Hellenistic,Greco-Egyptian,Egypt
0.72,cypriot_5th,cyprus_7-6th_BC-5,500,400,Achaemenid,Cypriot,Cyprus,700,600,Neo-Assyrian,Cypriot,Cyprus
0.72,cyprus_3_77,greek4th_1,300,100,Hellenistic,Cypriot,Cyprus,400,300,Hellenistic,Greek,Aegean
0.72,egypt5d_31,phoenician_4_1,2600,2400,Old Kingdom,Egyptian,Egypt,400,300,Achaemenid,Phoenician,Levant
0.71,egypt_12thC_19,greek2nd_4,1200,1100,New Kingdom,Egyptian,Egypt,200,100,Hellenistic,Greek,Aegean
0.71,egypt_18_34,egypt_18th_1,1500,1400,New Kingdom,Egyptian,Egypt,1600,1300,New Kingdom,Egyptian,Egypt
0.71,egypt13c_3,egypt_12d_9,1300,1200,New Kingdom,Egyptian,Egypt,1900,1800,Middle Kingdom,Egyptian,Egypt
0.71,cyprus_2nd_4,cyprus_roman_15,200,100,Hellenistic,Cypriot,Cyprus,100,0,Roman,Cypriot,Cyprus
0.71,egypt_12dynasty_7,idalion_2_6thCentury,2000,1800,Middle Kingdom,Egyptian,Egypt,600,500,Neo-Babylonian,Cypriot,Cyprus
0.71,egypt_26th_dynasty1,greek5th_6,700,500,Saite Period,Egyptian,Egypt,500,400,Hellenistic,Greek,Aegean
0.71,achaemenid2,egypt5d_31,500,400,Achaemenid,Achaemenid,Iran,2600,2400,Old Kingdom,Egyptian,Egypt
0.71,cypriot_6th_10,cyprus_2_67,600,500,Neo-Babylonian,Cypriot,Cyprus,200,100,Hellenistic,Cypriot,Cyprus
0.71,cyprus_4th_c_4,cyprus_6-5c_43,400,300,Achaemenid,Cypriot,Cyprus,600,500,Neo-Babylonian,Cypriot,Cyprus
0.71,egypt_12dynasty_7,egypt_19th_5,2000,1800,Middle Kingdom,Egyptian,Egypt,1300,1200,New Kingdom,Egyptian,Egypt
0.71,achaemenid6,cyprus_roman_15,500,400,Achaemenid,Achaemenid,Iran,100,0,Roman,Cypriot,Cyprus
0.71,cypriot_6th_8,egypt_22_3,600,500,Neo-Babylonian,Cypriot,Cyprus,1000,700,Third Intermediate,Egyptian,Egypt
0.71,egypt_19th_5,egypt_3rdcentury,1300,1200,New Kingdom,Egyptian,Egypt,300,200,Hellenistic,Greco-Egyptian,Egypt
0.71,cyprus_5th_15,greek4-14,500,400,Achaemenid,Cypriot,Cyprus,400,300,Hellenistic,Greek,Aegean
0.71,egypt_18d_44,ramsesII,1500,1400,New Kingdom,Egyptian,Egypt,1300,1200,New Kingdom,Egyptian,Egypt
0.71,cypro_6th_centuryBC1,greek2nd_4,600,500,Neo-Babylonian,Cypriot,Cyprus,200,100,Hellenistic,Greek,Aegean
0.71,cyprus_6th_13,egypt_3rdcentury,600,500,Neo-Babylonian,Cypriot,Cyprus,300,200,Hellenistic,Greco-Egyptian,Egypt
0.71,idalion_4_4thCentury,phoenician_5_2,400,300,Achaemenid,Cypriot,Cyprus,500,400,Achaemenid,Phoenician,Levant
0.71,egypt_12d_9,egypt_4thd_15,1900,1800,Middle Kingdom,Egyptian,Egypt,2600,2500,Old Kingdom,Egyptian,Egypt
0.7,cypriot_5th_4.JPG,cyprus_2_1_66,500,400,Achaemenid,Cypriot,Cyprus,200,100,Hellenistic,Cypriot,Cyprus
0.7,cypriot_5th_3.JPG,cyrpus_5th_12,500,400,Achaemenid,Cypriot,Cyprus,500,400,Achaemenid,Cypriot,Cyprus
0.7,cyprus_roman_15,egypt_18d_61,100,0,Roman,Cypriot,Cyprus,1500,1400,New Kingdom,Egyptian,Egypt
0.7,cypriot_hellenistic_2,cyprus_4th_c_4,300,100,Hellenistic,Cypriot,Cyprus,400,300,Achaemenid,Cypriot,Cyprus
0.7,cyprus_4th_c_4,egypt_4thd_15,400,300,Achaemenid,Cypriot,Cyprus,2600,2500,Old Kingdom,Egyptian,Egypt
0.7,egypt_18_34,egypt_18d_61,1500,1400,New Kingdom,Egyptian,Egypt,1500,1400,New Kingdom,Egyptian,Egypt
0.7,cypriot_5th_4.JPG,egypt_1st_2,500,400,Achaemenid,Cypriot,Cyprus,100,0,Roman,Roman-Egyptian,Egypt
0.7,egypt13c_3,neo_assyrian6,1300,1200,New Kingdom,Egyptian,Egypt,900,600,Neo-Assyrian,Assyrian,Mesopotamia
0.7,egypt_18d_44,egypt_3rd_10,1500,1400,New Kingdom,Egyptian,Egypt,300,200,Hellenistic,Greco-Egyptian,Egypt
0.7,idalion_3_5thCentury,idalion_4_4thCentury,500,400,Achaemenid,Cypriot,Cyprus,400,300,Achaemenid,Cypriot,Cyprus
0.7,egypt_12thC_19,egypt_3rd_12,1200,1100,New Kingdom,Egyptian,Egypt,300,200,Hellenistic,Greco-Egyptian,Egypt
0.7,cyprus_roman_15,egypt_4thd_15,100,0,Roman,Cypriot,Cyprus,2600,2500,Old Kingdom,Egyptian,Egypt
0.7,cypriot_hellenistic_1,cyprus_5th_8,300,100,Hellenistic,Cypriot,Cyprus,500,400,Achaemenid,Cypriot,Cyprus
0.7,egypt_4thd_15,neo_assyrian6,2600,2500,Old Kingdom,Egyptian,Egypt,900,600,Neo-Assyrian,Assyrian,Mesopotamia
0.7,assyrian_1,cyprus_5th_8,700,600,Neo-Assyrian,Assyrian,Mesopotamia,500,400,Achaemenid,Cypriot,Cyprus
0.7,neo_assyrian4,phoenician_5_4_1,900,600,Neo-Assyrian,Assyrian,Mesopotamia,500,400,Achaemenid,Phoenician,Levant
0.7,achaemenid_1,phoenician_5_3,500,400,Achaemenid,Achaemenid,Iran,500,400,Achaemenid,Phoenician,Levant
0.7,cyprus_6th_c_21,phoenician_5_4_1,600,500,Neo-Babylonian,Cypriot,Cyprus,500,400,Achaemenid,Phoenician,Levant
0.7,egypt13c_3,new_kingdom_egypt2,1300,1200,New Kingdom,Egyptian,Egypt,1300,1200,New Kingdom,Egyptian,Egypt
0.7,cyprus_2_1_66,cyprus_3rd_8,200,100,Hellenistic,Cypriot,Cyprus,300,100,Hellenistic,Cypriot,Cyprus
0.7,cyprus_5th_8,egypt_12thC_19,500,400,Achaemenid,Cypriot,Cyprus,1200,1100,New Kingdom,Egyptian,Egypt
0.7,cyprus_4th_2,cyprus_4th_c_4,400,300,Achaemenid,Cypriot,Cyprus,400,300,Achaemenid,Cypriot,Cyprus
0.7,greek4-14,phoenician_4_1,400,300,Hellenistic,Greek,Aegean,400,300,Achaemenid,Phoenician,Levant
0.7,cyprus_4th_8,greek2nd_4,400,300,Achaemenid,Cypriot,Cyprus,200,100,Hellenistic,Greek,Aegean
0.7,egypt_3rdcentury_BC_67,egypt_4thd_15,300,200,Hellenistic,Greco-Egyptian,Egypt,2600,2500,Old Kingdom,Egyptian,Egypt
0.69,neo_assyrian6,ramsesII,900,600,Neo-Assyrian,Assyrian,Mesopotamia,1300,1200,New Kingdom,Egyptian,Egypt
0.69,cyprus_4th_8,greek1st_4,400,300,Achaemenid,Cypriot,Cyprus,100,0,Roman,Greek,Aegean
0.69,achaemenid6,cyprus_5th_15,500,400,Achaemenid,Achaemenid,Iran,500,400,Achaemenid,Cypriot,Cyprus
0.69,cyprus_4th_8,ramsesII,400,300,Achaemenid,Cypriot,Cyprus,1300,1200,New Kingdom,Egyptian,Egypt
0.69,egypt_4thd_15,phoenician_4_1,2600,2500,Old Kingdom,Egyptian,Egypt,400,300,Achaemenid,Phoenician,Levant
0.69,egypt_12d_9,egypt_18_34,1900,1800,Middle Kingdom,Egyptian,Egypt,1500,1400,New Kingdom,Egyptian,Egypt
0.69,assyrian_1,egypt_19th_5,700,600,Neo-Assyrian,Assyrian,Mesopotamia,1300,1200,New Kingdom,Egyptian,Egypt
