Similarity,File 1,File 2,Time 1,Time 1 End,Period 1,Culture 1,Region 1,Time 2,Time 2 End,Period 2,Culture 2,Region 2
0.6875,Palmyra47,phoenician_5_4_1,-100,300,Roman,Palmyrian,Mesopotamia,-500,-300,Achaemenid,Phoenician,Levant
0.6875,egypt_19_5,levant_5c_43,-1300,-1200,New Kingdom,Egyptian,Egypt,-500,-400,Achaemenid,Phoenician,Levant
0.685,Palmyra39_male,levant_5c_43,-100,300,Roman,Palmyrian,Mesopotamia,-500,-400,Achaemenid,Phoenician,Levant
0.685,egypt_6c_21,greek3rc3,-600,-500,Saite Period,Egyptian,Egypt,-300,-200,Hellenistic,Greek,Aegean
0.6825,Palmyra47,cyprus_roman_15,-100,300,Roman,Palmyrian,Mesopotamia,-100,200,Roman,Cypriot,Cyprus
0.6825,greece_27_2200BCE6,greece_27_2300BCE4,-2700,-2200,Cycladic,Cyclades,Aegean,-2700,-2300,Cycladic,Cyclades,Aegean
0.6825,cyprus_2nd_13,cyprus_3rd_8,-200,-100,Hellenistic,Cypriot,Cyprus,-300,-100,Hellenistic,Cypriot,Cyprus
0.6825,cyprus_2nd_13,greek4-14,-200,-100,Hellenistic,Cypriot,Cyprus,-400,-300,Hellenistic,Greek,Aegean
0.68,cyprus_roman_15,phoenician_5_4_1,-100,200,Roman,Cypriot,Cyprus,-500,-300,Achaemenid,Phoenician,Levant
0.68,Palmyra30,phoenician_5_2,-100,300,Roman,Palmyrian,Mesopotamia,-500,-400,Achaemenid,Phoenician,Levant
0.6775,greek2nd_4,phoenician_5_2,-200,-100,Hellenistic,Greek,Aegean,-500,-400,Achaemenid,Phoenician,Levant
0.6775,cyprus_4th_2,egypt13c_3,-400,-300,Achaemenid,Cypriot,Cyprus,-1300,-1200,New Kingdom,Egyptian,Egypt
0.6775,cleobis_2,gandhara1,-600,-500,Archaic,Greek,Aegean,100,200,Kushan,Kushan,Gandhara
0.6775,egypt_18d_61,gandhara11,-1500,-1400,New Kingdom,Egyptian,Egypt,100,200,Kushan,Kushan,Gandhara
0.6775,Palmyra30,cyprus_4th_2,-100,300,Roman,Palmyrian,Mesopotamia,-400,-300,Achaemenid,Cypriot,Cyprus
0.675,egypt_18d_44,ramsesII,-1500,-1400,New Kingdom,Egyptian,Egypt,-1300,-1200,New Kingdom,Egyptian,Egypt
0.675,Palmyra39_male,cypriot_6th_10,-100,300,Roman,Palmyrian,Mesopotamia,-600,-500,Neo-Babylonian,Cypriot,Cyprus
0.675,egypt5d_31,egypt_9_8c_15,-2600,-2400,Old Kingdom,Egyptian,Egypt,-900,-800,Third Intermediate,Egyptian,Egypt
0.675,egypt_9_8c_15,gandhara11,-900,-800,Third Intermediate,Egyptian,Egypt,100,200,Kushan,Kushan,Gandhara
0.675,cleobis_2,greek3rc3,-600,-500,Archaic,Greek,Aegean,-300,-200,Hellenistic,Greek,Aegean
0.675,Palmyra46,egypt_19_5,-100,300,Roman,Palmyrian,Mesopotamia,-1300,-1200,New Kingdom,Egyptian,Egypt
0.675,gandhara1,gandhara11,100,200,Kushan,Kushan,Gandhara,100,200,Kushan,Kushan,Gandhara
0.675,egypt_13th_century,egypt_19_5,-1300,-1200,Middle Kingdom,Egyptian,Egypt,-1300,-1200,New Kingdom,Egyptian,Egypt
0.6725,Palmyra47,ptolemaic_2,-100,300,Roman,Palmyrian,Mesopotamia,-200,-100,Hellenistic,Greco-Egyptian,Egypt
0.6725,Palmyra49,greek4-14,-100,300,Roman,Palmyrian,Mesopotamia,-400,-300,Hellenistic,Greek,Aegean
0.6725,greek4-14,phoenician_5_4_1,-400,-300,Hellenistic,Greek,Aegean,-500,-300,Achaemenid,Phoenician,Levant
0.6725,levant_5c_43,phoenician_5_4_1,-500,-400,Achaemenid,Phoenician,Levant,-500,-300,Achaemenid,Phoenician,Levant
0.6725,gandhara1,phonecian_5_3c_5,100,200,Kushan,Kushan,Gandhara,-500,-300,Achaemenid,Phoenician,Levant
0.6725,Palmyra46,new_kingdom_egypt2,-100,300,Roman,Palmyrian,Mesopotamia,-1300,-1200,New Kingdom,Egyptian,Egypt
0.67,Palmyra30,egypt_18d_44,-100,300,Roman,Palmyrian,Mesopotamia,-1500,-1400,New Kingdom,Egyptian,Egypt
0.6675,greek4_5,levant_5c_43,-400,-100,Hellenistic,Greek,Aegean,-500,-400,Achaemenid,Phoenician,Levant
0.6675,Palmyra48,egypt_13th_century,-100,300,Roman,Palmyrian,Mesopotamia,-1300,-1200,Middle Kingdom,Egyptian,Egypt
0.6675,Palmyra30,Palmyra49,-100,300,Roman,Palmyrian,Mesopotamia,-100,300,Roman,Palmyrian,Mesopotamia
0.6675,cyprus_roman_15,egypt_6c_21,-100,200,Roman,Cypriot,Cyprus,-600,-500,Saite Period,Egyptian,Egypt
0.665,egypt_12dynasty_7,phoenician_5_2,-2000,-1800,Middle Kingdom,Egyptian,Egypt,-500,-400,Achaemenid,Phoenician,Levant
0.665,cyprus_4th_2,gandhara6,-400,-300,Achaemenid,Cypriot,Cyprus,100,200,Kushan,Kushan,Gandhara
0.665,achaemenid4,egypt_9_8c_15,-500,-400,Achaemenid,Achaemenid,Iran,-900,-800,Third Intermediate,Egyptian,Egypt
0.665,greek3rc3,greek4-14,-300,-200,Hellenistic,Greek,Aegean,-400,-300,Hellenistic,Greek,Aegean
0.665,egypt_12dynasty_7,egypt_6c_21,-2000,-1800,Middle Kingdom,Egyptian,Egypt,-600,-500,Saite Period,Egyptian,Egypt
0.665,egypt_6c_21,levant_5c_43,-600,-500,Saite Period,Egyptian,Egypt,-500,-400,Achaemenid,Phoenician,Levant
0.6625,cyprus_roman_15,greek3rc3,-100,200,Roman,Cypriot,Cyprus,-300,-200,Hellenistic,Greek,Aegean
0.6625,phoenician_5_4_1,phonecian_5_3c_5,-500,-300,Achaemenid,Phoenician,Levant,-500,-300,Achaemenid,Phoenician,Levant
0.6625,egypt5d_31,egypt_18_34,-2600,-2400,Old Kingdom,Egyptian,Egypt,-1500,-1400,New Kingdom,Egyptian,Egypt
0.6625,Palmyra39_male,phoenician_5_4_1,-100,300,Roman,Palmyrian,Mesopotamia,-500,-300,Achaemenid,Phoenician,Levant
0.6625,Palmyra47,indus3,-100,300,Roman,Palmyrian,Mesopotamia,-2500,-2000,Harappan,Indus,Indus
0.6625,Palmyra46,ramsesII,-100,300,Roman,Palmyrian,Mesopotamia,-1300,-1200,New Kingdom,Egyptian,Egypt
0.6625,egypt5d_31,phoenician_5_2,-2600,-2400,Old Kingdom,Egyptian,Egypt,-500,-400,Achaemenid,Phoenician,Levant
0.66,egypt_7c_12,egypt_9_8c_15,-700,-600,Saite Period,Egyptian,Egypt,-900,-800,Third Intermediate,Egyptian,Egypt
0.66,egypt5d_31,egypt_18th_1,-2600,-2400,Old Kingdom,Egyptian,Egypt,-1600,-1300,New Kingdom,Egyptian,Egypt
0.66,Palmyra46,egypt5d_31,-100,300,Roman,Palmyrian,Mesopotamia,-2600,-2400,Old Kingdom,Egyptian,Egypt
0.66,cleobis_2,new_kingdom_egypt2,-600,-500,Archaic,Greek,Aegean,-1300,-1200,New Kingdom,Egyptian,Egypt
0.66,cyprus_4th_c_4,gandhara5,-400,-300,Achaemenid,Cypriot,Cyprus,100,200,Kushan,Kushan,Gandhara
0.6575,Palmyra25,assyria9thc3,-100,300,Roman,Palmyrian,Mesopotamia,-900,-800,Neo-Assyrian,Assyrian,Mesopotamia
0.6575,gandhara11,gandhara16,100,200,Kushan,Kushan,Gandhara,200,300,Kushan,Kushan,Gandhara
0.6575,cypriot_6th_10,cyprus_2nd_13,-600,-500,Neo-Babylonian,Cypriot,Cyprus,-200,-100,Hellenistic,Cypriot,Cyprus
0.6575,cyprus_roman_15,greek5th_6,-100,200,Roman,Cypriot,Cyprus,-500,-400,Archaic,Greek,Aegean
0.6575,Palmyra46,cleobis_2,-100,300,Roman,Palmyrian,Mesopotamia,-600,-500,Archaic,Greek,Aegean
0.6575,Palmyra47,egypt_7c_12,-100,300,Roman,Palmyrian,Mesopotamia,-700,-600,Saite Period,Egyptian,Egypt
0.6575,cyprus_roman_15,levant_5c_43,-100,200,Roman,Cypriot,Cyprus,-500,-400,Achaemenid,Phoenician,Levant
0.6575,egypt_3c_11,phoenician_4_2,-300,-200,Hellenistic,Greco-Egyptian,Egypt,-400,-300,Achaemenid,Phoenician,Levant
0.655,Palmyra25,egypt_6c_15,-100,300,Roman,Palmyrian,Mesopotamia,-600,-500,Saite Period,Egyptian,Egypt
0.655,Palmyra39_male,susa1,-100,300,Roman,Palmyrian,Mesopotamia,-1400,-1100,Late Bronze Age,Elamite,Iran
0.655,egypt_9_8c_15,phoenician_5_4_1,-900,-800,Third Intermediate,Egyptian,Egypt,-500,-300,Achaemenid,Phoenician,Levant
0.655,egypt13c_3,ramsesII,-1300,-1200,New Kingdom,Egyptian,Egypt,-1300,-1200,New Kingdom,Egyptian,Egypt
0.655,cyprus_2nd_13,cyprus_roman_15,-200,-100,Hellenistic,Cypriot,Cyprus,-100,200,Roman,Cypriot,Cyprus
0.655,cyprus_4th_8,greek4-14,-400,-300,Achaemenid,Cypriot,Cyprus,-400,-300,Hellenistic,Greek,Aegean
0.655,egypt5d_31,phoenician_5_4_1,-2600,-2400,Old Kingdom,Egyptian,Egypt,-500,-300,Achaemenid,Phoenician,Levant
0.655,cyprus_5th_8,egypt_18d_44,-500,-400,Achaemenid,Cypriot,Cyprus,-1500,-1400,New Kingdom,Egyptian,Egypt
0.655,Palmyra46,phoenician_5_4_1,-100,300,Roman,Palmyrian,Mesopotamia,-500,-300,Achaemenid,Phoenician,Levant
0.6525,Palmyra46,phoenician_5_2,-100,300,Roman,Palmyrian,Mesopotamia,-500,-400,Achaemenid,Phoenician,Levant
0.6525,egypt_3rd_12,gandhara4,-300,-200,Hellenistic,Greco-Egyptian,Egypt,100,200,Kushan,Kushan,Gandhara
0.6525,Palmyra25,cyprus_4th_c_4,-100,300,Roman,Palmyrian,Mesopotamia,-400,-300,Achaemenid,Cypriot,Cyprus
0.6525,cyprus_2nd_13,levant_5c_43,-200,-100,Hellenistic,Cypriot,Cyprus,-500,-400,Achaemenid,Phoenician,Levant
0.6525,egypt_19_5,egypt_6_1,-1300,-1200,New Kingdom,Egyptian,Egypt,-2400,-2200,Old Kingdom,Egyptian,Egypt
0.6525,cyprus_4th_c_4,egypt_12dynasty_7,-400,-300,Achaemenid,Cypriot,Cyprus,-2000,-1800,Middle Kingdom,Egyptian,Egypt
0.6525,Palmyra47,greek4_5,-100,300,Roman,Palmyrian,Mesopotamia,-400,-100,Hellenistic,Greek,Aegean
0.6525,Palmyra39_male,gandhara1,-100,300,Roman,Palmyrian,Mesopotamia,100,200,Kushan,Kushan,Gandhara
0.6525,Palmyra46,egypt_6c_21,-100,300,Roman,Palmyrian,Mesopotamia,-600,-500,Saite Period,Egyptian,Egypt
0.6525,canaanite_61.JPG,cypriot-5thcentury_3,-1400,-1200,Late Bronze,Canaanite,Levant,-500,-400,Achaemenid,Cypriot,Cyprus
0.6525,Palmyra39_male,cyprus_4th_2,-100,300,Roman,Palmyrian,Mesopotamia,-400,-300,Achaemenid,Cypriot,Cyprus
0.65,cyprus_2nd_13,phoenician_5_4_1,-200,-100,Hellenistic,Cypriot,Cyprus,-500,-300,Achaemenid,Phoenician,Levant
0.65,egypt5d_31,phoenician_4_1,-2600,-2400,Old Kingdom,Egyptian,Egypt,-400,-300,Achaemenid,Phoenician,Levant
0.65,achaemenid4,gandhara11,-500,-400,Achaemenid,Achaemenid,Iran,100,200,Kushan,Kushan,Gandhara
0.65,Palmyra49,greek2nd_4,-100,300,Roman,Palmyrian,Mesopotamia,-200,-100,Hellenistic,Greek,Aegean
0.6475,Palmyra47,egypt_26th_dynasty1,-100,300,Roman,Palmyrian,Mesopotamia,-700,-500,Saite Period,Egyptian,Egypt
0.6475,Palmyra30,egypt5d_31,-100,300,Roman,Palmyrian,Mesopotamia,-2600,-2400,Old Kingdom,Egyptian,Egypt
0.6475,Palmyra25,achaemenid4,-100,300,Roman,Palmyrian,Mesopotamia,-500,-400,Achaemenid,Achaemenid,Iran
0.6475,egypt_19_5,phoenician_5_2,-1300,-1200,New Kingdom,Egyptian,Egypt,-500,-400,Achaemenid,Phoenician,Levant
0.6475,greece_28_2500BCE2,greek4_5,-2800,-2500,Cycladic,Cyclades,Aegean,-400,-100,Hellenistic,Greek,Aegean
0.6475,Palmyra25,susa2,-100,300,Roman,Palmyrian,Mesopotamia,-1400,-1100,Late Bronze Age,Elamite,Iran
0.6475,Palmyra49,phoenician_5_2,-100,300,Roman,Palmyrian,Mesopotamia,-500,-400,Achaemenid,Phoenician,Levant
0.6475,cyprus_roman_15,egypt_12dynasty_7,-100,200,Roman,Cypriot,Cyprus,-2000,-1800,Middle Kingdom,Egyptian,Egypt
0.6475,egypt_3rdcentury_BC_67,egypt_9_8c_15,-300,-200,Hellenistic,Greco-Egyptian,Egypt,-900,-800,Third Intermediate,Egyptian,Egypt
0.645,cleobis_1,greek4-14,-600,-500,Archaic,Greek,Aegean,-400,-300,Hellenistic,Greek,Aegean
0.645,egypt_3c_11,egypt_6c_36,-300,-200,Hellenistic,Greco-Egyptian,Egypt,-600,-500,Saite Period,Egyptian,Egypt
0.645,cyprus_4th_8,old_kingdom,-400,-300,Achaemenid,Cypriot,Cyprus,-2500,-2300,Old Kingdom,Egyptian,Egypt
0.645,egypt_1st_3,greek2nd_4,-100,300,Roman,Roman-Egyptian,Egypt,-200,-100,Hellenistic,Greek,Aegean
0.645,Palmyra47,egypt_7c_10,-100,300,Roman,Palmyrian,Mesopotamia,-700,-600,Saite Period,Egyptian,Egypt
0.6425,cyprus_4th_c_4,levant_5c_43,-400,-300,Achaemenid,Cypriot,Cyprus,-500,-400,Achaemenid,Phoenician,Levant
0.6425,Palmyra30,greek4_5,-100,300,Roman,Palmyrian,Mesopotamia,-400,-100,Hellenistic,Greek,Aegean
0.6425,egypt_3rd_10,indus1,-300,-200,Hellenistic,Greco-Egyptian,Egypt,-2200,-1900,Harappan,Indus,Indus
0.64,anatolia_1c_3,sin_nippur_2600bc,-100,0,Seleucid,Armenian,Anatolia,-2600,-2500,Early Dynastic,Sumerian,Mesopotamia
0.64,gandhara11,thutmosesIII-1,100,200,Kushan,Kushan,Gandhara,-1500,-1400,New Kingdom,Egyptian,Egypt
0.64,gandhara1,greek4_5,100,200,Kushan,Kushan,Gandhara,-400,-100,Hellenistic,Greek,Aegean
0.64,Palmyra46,phoenician_4_1,-100,300,Roman,Palmyrian,Mesopotamia,-400,-300,Achaemenid,Phoenician,Levant
0.6375,Palmyra30,egypt_18th_1,-100,300,Roman,Palmyrian,Mesopotamia,-1600,-1300,New Kingdom,Egyptian,Egypt
0.6375,cyprus_4th_c_4,egypt_6c_35,-400,-300,Achaemenid,Cypriot,Cyprus,-600,-500,Saite Period,Egyptian,Egypt
0.6375,egypt_3rdcentury_BC_67,gandhara5,-300,-200,Hellenistic,Greco-Egyptian,Egypt,100,200,Kushan,Kushan,Gandhara
0.6375,Palmyra38,achaemenid4,-100,300,Roman,Palmyrian,Mesopotamia,-500,-400,Achaemenid,Achaemenid,Iran
0.6375,greek3rc3,greek4_5,-300,-200,Hellenistic,Greek,Aegean,-400,-100,Hellenistic,Greek,Aegean
0.6375,Palmyra25,cyprus_roman_15,-100,300,Roman,Palmyrian,Mesopotamia,-100,200,Roman,Cypriot,Cyprus
0.6375,egypt_18d_44,gandhara1,-1500,-1400,New Kingdom,Egyptian,Egypt,100,200,Kushan,Kushan,Gandhara
0.6375,Palmyra49,egypt3rd_9,-100,300,Roman,Palmyrian,Mesopotamia,-300,-200,Hellenistic,Egyptian,Egypt
0.6375,egypt_18d_61,egypt_7c_12,-1500,-1400,New Kingdom,Egyptian,Egypt,-700,-600,Saite Period,Egyptian,Egypt
0.6375,egypt_3rd_12,idalion_4_4thCentury,-300,-200,Hellenistic,Greco-Egyptian,Egypt,-400,-300,Achaemenid,Cypriot,Cyprus
0.635,Palmyra48,phoenician_5_2,-100,300,Roman,Palmyrian,Mesopotamia,-500,-400,Achaemenid,Phoenician,Levant
0.635,new_kingdom_egypt2,phoenician_5_2,-1300,-1200,New Kingdom,Egyptian,Egypt,-500,-400,Achaemenid,Phoenician,Levant
0.635,gandhara16,new_kingdom_egypt2,200,300,Kushan,Kushan,Gandhara,-1300,-1200,New Kingdom,Egyptian,Egypt
0.635,Palmyra25,cypriot_5th_4.JPG,-100,300,Roman,Palmyrian,Mesopotamia,-500,-400,Achaemenid,Cypriot,Cyprus
0.635,egypt_18d_44,egypt_6c_15,-1500,-1400,New Kingdom,Egyptian,Egypt,-600,-500,Saite Period,Egyptian,Egypt
0.635,cyprus_roman_15,egypt_12d_9,-100,200,Roman,Cypriot,Cyprus,-1900,-1800,Middle Kingdom,Egyptian,Egypt
0.6325,achaemenid4,egypt_6c_21,-500,-400,Achaemenid,Achaemenid,Iran,-600,-500,Saite Period,Egyptian,Egypt
0.6325,cyprus_roman_15,phonecian_5_3c_5,-100,200,Roman,Cypriot,Cyprus,-500,-300,Achaemenid,Phoenician,Levant
0.6325,egypt_18d_61,thutmosesIII-1,-1500,-1400,New Kingdom,Egyptian,Egypt,-1500,-1400,New Kingdom,Egyptian,Egypt
0.6325,gandhara13,greece_27_2200BCE6,200,400,Kushan,Kushan,Gandhara,-2700,-2200,Cycladic,Cyclades,Aegean
0.6325,egypt_18_34,egypt_9_8c_15,-1500,-1400,New Kingdom,Egyptian,Egypt,-900,-800,Third Intermediate,Egyptian,Egypt
0.6325,cyprus_6th_c_21,greek6_1,-600,-500,Neo-Babylonian,Cypriot,Cyprus,-600,-500,Hellenistic,Greek,Aegean
0.6325,egypt_12thC_19,egypt_6thC_14,-1200,-1100,New Kingdom,Egyptian,Egypt,-600,-500,Saite Period,Egyptian,Egypt
0.6325,Palmyra38,gandhara1,-100,300,Roman,Palmyrian,Mesopotamia,100,200,Kushan,Kushan,Gandhara
0.6325,cypriot_5th_4.JPG,cyprus_4th_c_3,-500,-400,Achaemenid,Cypriot,Cyprus,-400,-300,Achaemenid,Cypriot,Cyprus
0.63,Palmyra25,greek3rc3,-100,300,Roman,Palmyrian,Mesopotamia,-300,-200,Hellenistic,Greek,Aegean
0.63,greek4_5,ptolemaic_2,-400,-100,Hellenistic,Greek,Aegean,-200,-100,Hellenistic,Greco-Egyptian,Egypt
0.63,Palmyra47,cypriot_6th_10,-100,300,Roman,Palmyrian,Mesopotamia,-600,-500,Neo-Babylonian,Cypriot,Cyprus
0.63,Palmyra25,egypt_6c_21,-100,300,Roman,Palmyrian,Mesopotamia,-600,-500,Saite Period,Egyptian,Egypt
0.6275,assyrian4,phoenician_5_3,-700,-600,Neo-Assyrian,Assyrian,Mesopotamia,-500,-400,Achaemenid,Phoenician,Levant
0.6275,egypt_3rdcentury,gandhara12,-300,-200,Hellenistic,Greco-Egyptian,Egypt,100,300,Kushan,Kushan,Gandhara
0.6275,Palmyra39_male,hittite_8-11,-100,300,Roman,Palmyrian,Mesopotamia,-800,-1200,Iron Age,Hittite,Anatolia
0.6275,assyria9thc3,cyprus_4th_8,-900,-800,Neo-Assyrian,Assyrian,Mesopotamia,-400,-300,Achaemenid,Cypriot,Cyprus
0.6275,khafaji3,susa2,-2800,-2600,Early Dynastic Period,Southern Mesopotamian,Mesopotamia,-1400,-1100,Late Bronze Age,Elamite,Iran
0.6275,egypt_13th_century,phoenician_5_2,-1300,-1200,Middle Kingdom,Egyptian,Egypt,-500,-400,Achaemenid,Phoenician,Levant
0.6275,egypt_7c_12,gandhara16,-700,-600,Saite Period,Egyptian,Egypt,200,300,Kushan,Kushan,Gandhara
0.625,Palmyra47,egypt13c_3,-100,300,Roman,Palmyrian,Mesopotamia,-1300,-1200,New Kingdom,Egyptian,Egypt
0.625,achaemenid4,cyprus_2nd_13,-500,-400,Achaemenid,Achaemenid,Iran,-200,-100,Hellenistic,Cypriot,Cyprus
0.625,cypriot_hellenistic_1,cyprus_4th_2,-300,-100,Hellenistic,Cypriot,Cyprus,-400,-300,Achaemenid,Cypriot,Cyprus
0.625,egypt_22_3,gandhara11,-1000,-700,Third Intermediate,Egyptian,Egypt,100,200,Kushan,Kushan,Gandhara
0.625,egypt13c_3,egypt_18_34,-1300,-1200,New Kingdom,Egyptian,Egypt,-1500,-1400,New Kingdom,Egyptian,Egypt
0.625,SM_22cbce_3,idalion_2_6thCentury,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-600,-500,Neo-Babylonian,Cypriot,Cyprus
0.625,cyprus_roman_15,greek2nd_4,-100,200,Roman,Cypriot,Cyprus,-200,-100,Hellenistic,Greek,Aegean
0.625,Palmyra48,cyprus_4th_8,-100,300,Roman,Palmyrian,Mesopotamia,-400,-300,Achaemenid,Cypriot,Cyprus
0.6225,Palmyra39_male,greek2nd_4,-100,300,Roman,Palmyrian,Mesopotamia,-200,-100,Hellenistic,Greek,Aegean
0.6225,cyprus_1st_bc_3,gandhara6,-100,0,Roman,Cypriot,Cyprus,100,200,Kushan,Kushan,Gandhara
0.6225,egypt13c_3,mesopotamia_27_25_7,-1300,-1200,New Kingdom,Egyptian,Egypt,-2700,-2500,Early Dynastic,Akkadian,Mesopotamia
0.6225,diayla_9,neo_assyrian6,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-900,-600,Neo-Assyrian,Assyrian,Mesopotamia
0.6225,egypt5d_31,egypt_6_1,-2600,-2400,Old Kingdom,Egyptian,Egypt,-2400,-2200,Old Kingdom,Egyptian,Egypt
0.6225,cyprus_4th_c_4,greek3rc3,-400,-300,Achaemenid,Cypriot,Cyprus,-300,-200,Hellenistic,Greek,Aegean
0.6225,assyria9thc3,egypt_6c_15,-900,-800,Neo-Assyrian,Assyrian,Mesopotamia,-600,-500,Saite Period,Egyptian,Egypt
0.6225,egypt_6c_15,phoenician_5_4_1,-600,-500,Saite Period,Egyptian,Egypt,-500,-300,Achaemenid,Phoenician,Levant
0.62,Palmyra38,greece_27_2300BCE4,-100,300,Roman,Palmyrian,Mesopotamia,-2700,-2300,Cycladic,Cyclades,Aegean
0.62,egypt_6_1,phoenician_5_2,-2400,-2200,Old Kingdom,Egyptian,Egypt,-500,-400,Achaemenid,Phoenician,Levant
0.62,achaemenid_1,greece_27_2300BCE4,-500,-400,Achaemenid,Achaemenid,Iran,-2700,-2300,Cycladic,Cyclades,Aegean
